rank,finalWorth,category,personName,age,country,source,industries,selfMade,gender,gross_tertiary_education_enrollment,life_expectancy_country,gdp_country,population_country
2020,1400,Manufacturing,Werner O. Weber,84.0,Switzerland,Electronic components,Manufacturing,True,M,59.6,83.6,"$703,082,435,360 ",8574832.0
2020,1400,Manufacturing,Anne Werninghaus,37.0,Brazil,Industrial machinery,Manufacturing,False,F,51.3,75.7,"$1,839,758,040,766 ",212559417.0
2020,1400,Finance & Investments,"Alfred West, Jr.",80.0,United States,Money management,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2020,1400,Manufacturing,Bo Wu,68.0,China,Machinery,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Manufacturing,Wu Chaoqun,53.0,China,Chemicals,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Technology,Swift Xie,43.0,China,Drones,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Manufacturing,Xu Guozhong & family,59.0,China,Motors,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Food & Beverage,Yao Kuizhang,58.0,China,Beverages,Food,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Real Estate,Yu Peidi,63.0,China,Real estate,Real Estate,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Healthcare,Yuan Liping,52.0,China,Pharmaceuticals,Healthcare,False,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Manufacturing,Zhang Chuanwei & family,60.0,China,Machinery,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Real Estate,Zhang Keqiang,62.0,China,Real estate,Real Estate,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Real Estate,Zhang Xin,57.0,China,Real estate,Real Estate,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Manufacturing,Xinghai Zhang & family,60.0,China,Machinery,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Manufacturing,Zheng Jianjiang & family,62.0,China,Electrical equipment,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Real Estate,Zhong Sheng Jian,65.0,Singapore,Real estate,Real Estate,True,M,84.8,83.1,"$372,062,527,489 ",5703569.0
2020,1400,Fashion & Retail,Zhou Chengjian,57.0,China,Fashion retail,Fashion,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2020,1400,Diversified,Boris Zingarevich,63.0,Russian Federation,"Pulp and paper, diversified",Diversified,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
2133,1300,Automotive,A. Jayson Adair,53.0,United States,Damaged cars,Automotive,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Logistics,Soegiarto Adikoesoemo,85.0,Indonesia,Chemicals,Logistics,True,M,36.3,71.5,"$1,119,190,780,753 ",270203917.0
2133,1300,Healthcare,Rajendra Agarwal,64.0,India,Pharmaceuticals,Healthcare,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Healthcare,Chirayu Amin,76.0,India,Pharmaceuticals,Healthcare,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Real Estate,Anant Asavabhokhin,72.0,Thailand,Real estate,Real Estate,True,M,49.3,76.9,"$543,649,976,166 ",69625582.0
2133,1300,Finance & Investments,Roman Avdeev,55.0,Russian Federation,"Banking, development",Finance,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
2133,1300,Automotive,Ziv Aviram,64.0,Israel,Automotive technology,Automotive,True,M,63.4,82.8,"$395,098,666,122 ",9053300.0
2133,1300,Fashion & Retail,Sachin Bansal,41.0,India,Flipkart,Fashion,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Energy,Kiki Barki,83.0,Indonesia,Coal,Energy,True,M,36.3,71.5,"$1,119,190,780,753 ",270203917.0
2133,1300,Construction & Engineering,Elena Baturina,60.0,United Kingdom,"Investments, real estate",Construction,True,F,60.0,81.3,"$2,827,113,184,696 ",66834405.0
2133,1300,Healthcare,Banwari Lal Bawri,70.0,India,Pharmaceuticals,Healthcare,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Finance & Investments,Othman Benjelloun & family,90.0,Morocco,"Banking, insurance",Finance,False,M,35.9,76.5,"$118,725,279,596 ",36910560.0
2133,1300,Diversified,Hari Bhartia,66.0,India,Diversified,Diversified,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Healthcare,Shyam Bhartia,70.0,India,"Pharmaceuticals, food",Healthcare,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Technology,Stewart Butterfield,50.0,United States,Messaging software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Technology,Cai Mingtong,71.0,China,Electronic components,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Technology,Anthony Casalena,40.0,United States,Software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Manufacturing,Chang Jianming & family,58.0,China,Industrial equipment,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Metals & Mining,Chen Xuehua,62.0,China,Minerals processing,Mining,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Manufacturing,Chen Yin,50.0,China,Power tools,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Telecom,R. Marcelo Claure,52.0,United States,Cell phone distribution,Telecom,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Finance & Investments,Alberto Cortina,77.0,Spain,Investments,Finance,True,M,88.9,83.3,"$1,394,116,310,769 ",47076781.0
2133,1300,Real Estate,Eduardo Costantini,76.0,Argentina,Real estate,Real Estate,True,M,90.0,76.5,"$449,663,446,954 ",44938712.0
2133,1300,Food & Beverage,Wenjun Dai,54.0,China,Food,Food,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Technology,Anand Deshpande,60.0,India,Technology,Technology,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Media & Entertainment,Aydin Dogan,86.0,Turkey,Media,Entertainment,True,M,23.9,77.4,"$754,411,708,203 ",83429615.0
2133,1300,Finance & Investments,Annalisa Doris,52.0,Italy,Financial services,Finance,False,F,61.9,82.9,"$2,001,244,392,042 ",60297396.0
2133,1300,Finance & Investments,Massimo Doris,55.0,Italy,Financial services,Finance,False,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
2133,1300,Healthcare,Weimin Du,59.0,China,Vaccines,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Energy,Timothy Dunn & family,67.0,United States,Energy,Energy,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Media & Entertainment,Keiko Erikawa,74.0,Japan,Video games,Entertainment,True,F,63.2,84.2,"$5,081,769,542,380 ",126226568.0
2133,1300,Media & Entertainment,Yoichi Erikawa,72.0,Japan,Video games,Entertainment,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
2133,1300,Finance & Investments,Philip Fayer,45.0,Canada,Online payments,Finance,True,M,68.9,81.9,"$1,736,425,629,520 ",36991981.0
2133,1300,Real Estate,Marvy Finger,87.0,United States,Real estate,Real Estate,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Construction & Engineering,Simona Giorgetta,45.0,Italy,Chemical products,Construction,False,F,61.9,82.9,"$2,001,244,392,042 ",60297396.0
2133,1300,Finance & Investments,Joel Greenberg,65.0,United States,"Trading, investments",Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Finance & Investments,He Zhiping,59.0,China,Investments,Finance,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Manufacturing,Heikki Herlin,36.0,Finland,"Elevators, escalators",Manufacturing,False,M,88.2,81.7,"$268,761,201,365 ",5520314.0
2133,1300,Real Estate,Hoi Kin Hong,70.0,China,Real estate,Real Estate,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Finance & Investments,Gregg Hymowitz,57.0,United States,Asset management,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Service,Mitchell Jacobson,72.0,United States,Industrial equipment,Service,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Manufacturing,Anurang Jain,61.0,India,Auto parts,Manufacturing,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Manufacturing,Jiang Guiting & family,64.0,China,Manufacturing,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Manufacturing,Jin Xin,56.0,China,Manufacturing,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Finance & Investments,Conni Jonsson,62.0,Sweden,Asset management,Finance,True,M,67.0,82.5,"$530,832,908,738 ",10285453.0
2133,1300,Finance & Investments,George Joseph,101.0,United States,Insurance,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Technology,Laurent Junique,57.0,Singapore,Call centers,Technology,True,M,84.8,83.1,"$372,062,527,489 ",5703569.0
2133,1300,Diversified,Zbigniew Juroszek & family,60.0,Poland,"Real estate, gambling",Diversified,True,M,67.8,77.6,"$592,164,400,688 ",37970874.0
2133,1300,Technology,Alexander Karp,55.0,United States,Software firm,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Healthcare,Joe Kiani,58.0,United States,Medical devices,Healthcare,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Finance & Investments,Seth Klarman,65.0,United States,Investments,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Technology,Kagemasa Kozuki,82.0,Japan,Video games,Technology,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
2133,1300,Technology,Michael Krasny,69.0,United States,Retail,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Technology,Eduard Kucera,70.0,Czech Republic,Software,Technology,True,M,64.1,79.0,"$246,489,245,495 ",10669709.0
2133,1300,Finance & Investments,Kristo Käärmann,42.0,United Kingdom,"Payments, banking",Finance,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
2133,1300,Fashion & Retail,Gary Lauder,60.0,United States,Estée Lauder,Fashion,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Technology,Lee Hae-jin,55.0,Republic of Korea,Internet,Technology,True,M,94.3,82.6,"$2,029,000,000,000 ",51709098.0
2133,1300,Diversified,Art Levinson,73.0,United States,"Genentech, Apple",Diversified,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Food & Beverage,Li Denghai,73.0,China,Seed production,Food,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Diversified,Fengluan Li,61.0,China,"Steel, diversified",Diversified,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Manufacturing,Li Yongqing,58.0,China,Petro Firbe,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Manufacturing,Li Zhigang,46.0,China,Machinery,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Healthcare,Liu Gexin & family,71.0,China,Pharmaceuticals,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Food & Beverage,Itamar Locks & family,68.0,Brazil,Agribusiness,Food,False,M,51.3,75.7,"$1,839,758,040,766 ",212559417.0
2133,1300,Media & Entertainment,Lu Hongyan,45.0,China,Online games,Entertainment,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Healthcare,Lv Jianming,58.0,China,Medical equipment,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Food & Beverage,Blairo Maggi,66.0,Brazil,Agribusiness,Food,False,M,51.3,75.7,"$1,839,758,040,766 ",212559417.0
2133,1300,Diversified,Yasseen Mansour,61.0,Egypt,Diversified,Diversified,True,M,35.2,71.8,"$303,175,127,598 ",100388073.0
2133,1300,Real Estate,George Marcus,81.0,United States,Real estate,Real Estate,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Healthcare,Yves-Loic Martin,57.0,France,Laboratory services,Healthcare,True,M,65.6,82.5,"$2,715,518,274,227 ",67059887.0
2133,1300,Finance & Investments,Carsten Maschmeyer,63.0,Germany,Finance services,Finance,True,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
2133,1300,Logistics,Martin Moller Nielsen,58.0,Switzerland,Aircraft leasing,Logistics,True,M,59.6,83.6,"$703,082,435,360 ",8574832.0
2133,1300,Finance & Investments,Jahm Najafi,60.0,United States,Investments,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Finance & Investments,Randal Nardone,67.0,United States,"Investments, energy",Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Food & Beverage,Nguyen Dang Quang,59.0,Vietnam,"Consumer products, banking",Food,True,M,28.5,75.3,"$261,921,244,843 ",96462106.0
2133,1300,Gambling & Casinos,Kazuo Okada,80.0,Japan,Casinos,Gambling,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
2133,1300,Healthcare,John Oyler,55.0,United States,Biotech,Healthcare,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Manufacturing,George Pedersen & family,87.0,United States,Defense contractor,Manufacturing,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Fashion & Retail,Qu Miranda,38.0,China,E-commerce,Fashion,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Real Estate,Jupally Rameshwar Rao,67.0,India,Real estate,Real Estate,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Logistics,G. M. Rao,72.0,India,Infrastructure,Logistics,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Healthcare,P.V. Ramprasad Reddy,65.0,India,Pharmaceuticals,Healthcare,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Healthcare,Satish Reddy,55.0,India,Pharmaceuticals,Healthcare,False,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Fashion & Retail,Fernando Roig,75.0,Spain,Supermarkets,Fashion,False,M,88.9,83.3,"$1,394,116,310,769 ",47076781.0
2133,1300,Diversified,Igor Rotenberg,49.0,Russian Federation,"Investments, real estate",Diversified,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
2133,1300,Manufacturing,Seifeddin Rustamov,60.0,United States,Chemicals,Manufacturing,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Diversified,Deniz Sahenk,77.0,Turkey,Diversified,Diversified,False,F,23.9,77.4,"$754,411,708,203 ",83429615.0
2133,1300,Food & Beverage,Nobutada Saji,77.0,Japan,Beverages,Food,False,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
2133,1300,Gambling & Casinos,Hajime Satomi,81.0,Japan,"Video games, pachinko",Gambling,True,M,63.2,84.2,"$5,081,769,542,380 ",126226568.0
2133,1300,Technology,James Scapa,66.0,United States,Software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Healthcare,Devi Shetty,70.0,India,Healthcare,Healthcare,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2133,1300,Diversified,Albert Shigaboutdinov,70.0,Russian Federation,"Refinery, chemicals",Diversified,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
2133,1300,Food & Beverage,Denis Shtengelov,50.0,Australia,"Food, retail",Food,True,M,113.1,82.7,"$1,392,680,589,329 ",25766605.0
2133,1300,Manufacturing,Fei Song,56.0,China,Machinery,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Sports,Hal Steinbrenner,54.0,United States,Sports,Sports,False,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Sports,Jessica Steinbrenner,59.0,United States,Sports,Sports,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Sports,Jennifer Steinbrenner Swindal,63.0,United States,Sports,Sports,False,F,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2133,1300,Metals & Mining,Konstantin Strukov & family,64.0,Russian Federation,"Gold, coal mining",Mining,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
2133,1300,Energy,Rustem Sulteev,69.0,Russian Federation,"Refinery, chemicals",Energy,True,M,81.9,72.7,"$1,699,876,578,871 ",144373535.0
2133,1300,Food & Beverage,Clemens Toennies,66.0,Germany,Meat processing,Food,True,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
2133,1300,Food & Beverage,Robert Toennies,44.0,Germany,Meat processing,Food,False,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
2133,1300,Real Estate,John Van Lieshout,77.0,Australia,Real estate,Real Estate,True,M,113.1,82.7,"$1,392,680,589,329 ",25766605.0
2133,1300,Healthcare,Pongsak Viddayakorn,89.0,Thailand,Hospitals,Healthcare,True,M,49.3,76.9,"$543,649,976,166 ",69625582.0
2133,1300,Fashion & Retail,Wang Jianguo,63.0,China,Retail,Fashion,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Service,Junjin Wang,54.0,China,Airline,Service,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Manufacturing,Wang Mingwang,55.0,China,Electronics components,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Technology,Wei Lidong & family,47.0,China,Software,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Manufacturing,Wu Xiaoge,50.0,China,Battery components,Manufacturing,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Diversified,Wu Xushun & family,74.0,China,Internet,Diversified,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Healthcare,Xiong Xiaochuan,57.0,China,Medical devices,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Technology,Xu Shaochun,60.0,China,Software,Technology,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Technology,Yan Jane & family,53.0,China,Software,Technology,True,F,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Manufacturing,Zeng Chaoyi,54.0,China,Aluminum products,Manufacturing,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Service,Peng Zhao,52.0,China,Online recruitment,Service,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2133,1300,Metals & Mining,Kostyantin Zhevago,49.0,Ukraine,Mining,Mining,True,M,82.7,71.6,"$153,781,069,118 ",44385155.0
2259,1200,Finance & Investments,Sanjay Agarwal,52.0,India,Banking,Finance,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2259,1200,Finance & Investments,Hamad bin Jassim bin Jaber Al Thani,63.0,Qatar,Investments,Finance,False,M,17.9,80.1,"$183,466,208,791 ",2832067.0
2259,1200,Diversified,Joao Alves de Queiroz Filho,70.0,Brazil,Pharmaceuticals,Diversified,True,M,51.3,75.7,"$1,839,758,040,766 ",212559417.0
2259,1200,Metals & Mining,Jose Maria Aristrain,60.0,Switzerland,Steel,Mining,False,M,59.6,83.6,"$703,082,435,360 ",8574832.0
2259,1200,Finance & Investments,Michael Arougheti,50.0,United States,Finance,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2259,1200,Technology,Tope Awotona,41.0,United States,Software,Technology,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2259,1200,Healthcare,Mehmet Aydinlar,66.0,Turkey,Hospitals,Healthcare,True,M,23.9,77.4,"$754,411,708,203 ",83429615.0
2259,1200,Real Estate,Danna Azrieli,55.0,Israel,Real estate,Real Estate,False,F,63.4,82.8,"$395,098,666,122 ",9053300.0
2259,1200,Real Estate,Naomi Azrieli,57.0,Canada,Real estate,Real Estate,False,F,68.9,81.9,"$1,736,425,629,520 ",36991981.0
2259,1200,Real Estate,Sharon Azrieli,62.0,Canada,Real estate,Real Estate,False,F,68.9,81.9,"$1,736,425,629,520 ",36991981.0
2259,1200,Energy,Bai Houshan,59.0,China,Lithium battery,Energy,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2259,1200,Finance & Investments,Thomas Bailey,86.0,United States,Money management,Finance,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2259,1200,Healthcare,Bernhard Braun-Luedicke,46.0,Germany,Medical technology,Healthcare,False,M,70.2,80.9,"$3,845,630,030,824 ",83132799.0
2259,1200,Healthcare,Eva Maria Braun-Luedicke,36.0,Germany,Medical technology,Healthcare,False,F,70.2,80.9,"$3,845,630,030,824 ",83132799.0
2259,1200,Healthcare,Friederike Braun-Luedicke,39.0,Germany,Medical technology,Healthcare,False,F,70.2,80.9,"$3,845,630,030,824 ",83132799.0
2259,1200,Real Estate,Jeffrey Cheah,78.0,Malaysia,"Property, healthcare",Real Estate,True,M,45.1,76.0,"$364,701,517,788 ",32447385.0
2259,1200,Food & Beverage,Chen Xianbao & family,63.0,China,Food,Food,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2259,1200,Healthcare,Cheng Xianfeng,54.0,China,Pharmaceuticals,Healthcare,True,M,50.6,77.0,"$19,910,000,000,000 ",1397715000.0
2259,1200,Fashion & Retail,Chung Yong-jin,54.0,Republic of Korea,Retail,Fashion,False,M,94.3,82.6,"$2,029,000,000,000 ",51709098.0
2259,1200,Service,Darwin Deason,82.0,United States,Software,Service,True,M,88.2,78.5,"$21,427,700,000,000 ",328239523.0
2259,1200,Fashion & Retail,Diego Della Valle,69.0,Italy,Shoes,Fashion,False,M,61.9,82.9,"$2,001,244,392,042 ",60297396.0
2259,1200,Manufacturing,Ashwin Desai,71.0,India,Specialty chemicals,Manufacturing,True,M,28.1,69.4,"$2,611,000,000,000 ",1366417754.0
2259,1200,Media & Entertainment,Richard Desmond,71.0,United Kingdom,Publishing,Entertainment,True,M,60.0,81.3,"$2,827,113,184,696 ",66834405.0
